[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tables.do?jsessionid=0b43b09e52d3259710f7b0a1a91db1ac HTTP/1.1" 200 (105 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_disconnect.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_line.gif HTTP/1.1" 200 (4 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_commit.gif HTTP/1.1" 200 (7 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_rollback.gif HTTP/1.1" 200 (8 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_run.gif HTTP/1.1" 200 (7 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_run_selected.gif HTTP/1.1" 200 (7 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_refresh.gif HTTP/1.1" 200 (15 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_help.gif HTTP/1.1" 200 (10 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_stop.gif HTTP/1.1" 200 (5 ms)
[26/Apr/2020:10:04:29 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/icon_history.gif HTTP/1.1" 200 (6 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree.js HTTP/1.1" 200 (4 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_minus.gif HTTP/1.1" 200 (7 ms)
[26/Apr/2020:10:04:30 -0300] 0:0:0:0:0:0:0:1 "GET /tempo/tree_database.gif HTTP/1.1" 200 (6 ms)
